id,sanction_id,ddo_code,vendor_id,amount,purpose_category,release_date,utilization_date,status
26355,SAN026355,DDO0179,224,2075000,Training,2023-09-26,2023-10-28,utilized
26356,SAN026356,DDO0179,218,78000,Services,2023-03-16,2023-03-22,utilized
26357,SAN026357,DDO0179,445,1678000,Equipment,2023-09-06,2023-09-28,utilized
26358,SAN026358,DDO0179,445,1332000,Procurement,2024-11-25,2024-11-30,utilized
26359,SAN026359,DDO0179,218,1709000,Equipment,2024-06-20,2024-07-22,utilized
26360,SAN026360,DDO0179,445,1269000,Maintenance,2024-09-01,2024-09-09,utilized
26361,SAN026361,DDO0179,218,228000,Services,2024-11-11,2024-12-17,utilized
26362,SAN026362,DDO0179,303,3818000,Services,2024-01-08,2024-02-03,utilized
26363,SAN026363,DDO0179,218,465000,Construction,2024-05-03,2024-06-10,utilized
26364,SAN026364,DDO0179,303,1189000,Services,2024-11-28,2024-12-25,utilized
26365,SAN026365,DDO0179,218,276000,Procurement,2024-12-06,2025-01-12,utilized
26366,SAN026366,DDO0179,157,1485000,Services,2024-04-11,2024-05-20,utilized
26367,SAN026367,DDO0179,399,2587000,Operations,2024-10-10,2024-11-18,utilized
26368,SAN026368,DDO0179,151,41000,Operations,2024-12-02,2024-12-25,utilized
26369,SAN026369,DDO0179,157,1348000,Welfare,2024-12-01,2024-12-10,utilized
26370,SAN026370,DDO0179,151,2678000,Maintenance,2024-04-16,2024-04-21,utilized
26371,SAN026371,DDO0179,151,1267000,Equipment,2024-04-29,2024-05-25,utilized
26372,SAN026372,DDO0179,365,418000,Equipment,2024-11-09,2024-12-11,utilized
26373,SAN026373,DDO0179,445,1256000,Equipment,2024-10-16,2024-10-29,utilized
26374,SAN026374,DDO0179,421,1581000,Training,2024-11-11,2024-11-15,utilized
26375,SAN026375,DDO0179,399,1716000,Equipment,2024-11-24,2024-12-04,utilized
26376,SAN026376,DDO0179,157,658000,Infrastructure,2024-10-28,2024-11-17,utilized
26377,SAN026377,DDO0179,399,761000,Subsidies,2024-11-06,2024-12-07,utilized
26378,SAN026378,DDO0179,445,2865000,Operations,2024-07-19,2024-08-26,utilized
26379,SAN026379,DDO0179,140,782000,Construction,2024-11-12,2024-12-20,utilized
26380,SAN026380,DDO0179,205,1167000,Construction,2024-09-27,2024-10-05,utilized
26381,SAN026381,DDO0179,224,1108000,Operations,2024-10-17,2024-11-16,utilized
26382,SAN026382,DDO0179,445,1029000,Procurement,2024-06-08,2024-06-20,utilized
26383,SAN026383,DDO0179,6,1710000,Operations,2024-11-13,2024-12-22,utilized
26384,SAN026384,DDO0179,224,2175000,Procurement,2024-04-14,2024-05-23,utilized
26385,SAN026385,DDO0179,399,220000,Procurement,2024-12-31,2025-01-21,utilized
26386,SAN026386,DDO0179,42,1049000,Services,2024-09-17,2024-10-16,utilized
26387,SAN026387,DDO0179,479,2826000,Services,2024-09-15,2024-09-25,utilized
26388,SAN026388,DDO0179,140,2415000,Maintenance,2024-11-21,2024-12-06,utilized
26389,SAN026389,DDO0179,445,1894000,Maintenance,2024-09-09,2024-09-14,utilized
26390,SAN026390,DDO0179,218,3584000,Subsidies,2024-07-17,2024-08-03,utilized
26391,SAN026391,DDO0180,287,1066000,Procurement,2022-11-23,2022-12-09,utilized
26392,SAN026392,DDO0180,186,599000,Equipment,2022-12-31,2023-01-06,utilized
26393,SAN026393,DDO0180,353,2408000,Training,2022-11-15,2022-12-19,utilized
26394,SAN026394,DDO0180,159,2765000,Welfare,2022-05-02,2022-06-04,utilized
26395,SAN026395,DDO0180,3,495000,Maintenance,2022-12-19,2023-01-22,utilized
26396,SAN026396,DDO0180,204,2174000,Subsidies,2022-12-01,2022-12-17,utilized
26397,SAN026397,DDO0180,373,1537000,Operations,2022-02-19,2022-03-01,utilized
26398,SAN026398,DDO0180,287,1192000,Construction,2022-11-19,2022-12-29,utilized
26399,SAN026399,DDO0180,178,1372000,Procurement,2022-11-22,2022-12-30,utilized
26400,SAN026400,DDO0180,159,1398000,Services,2022-12-21,2022-12-29,utilized
26401,SAN026401,DDO0180,178,2783000,Welfare,2022-11-22,,paid
26402,SAN026402,DDO0180,186,79000,Construction,2022-05-11,2022-05-21,utilized
26403,SAN026403,DDO0180,186,2938000,Welfare,2022-02-22,2022-03-25,utilized
26404,SAN026404,DDO0180,287,1376000,Equipment,2022-09-01,2022-09-23,utilized
26405,SAN026405,DDO0180,178,1524000,Subsidies,2022-12-14,2022-12-18,utilized
26406,SAN026406,DDO0180,3,1798000,Operations,2022-10-19,2022-11-10,utilized
26407,SAN026407,DDO0180,178,405000,Welfare,2022-12-18,2023-01-13,utilized
26408,SAN026408,DDO0180,287,2867000,Welfare,2022-12-11,2023-01-07,utilized
26409,SAN026409,DDO0180,373,879000,Construction,2022-09-23,2022-10-21,utilized
26410,SAN026410,DDO0180,354,972000,Training,2022-02-21,2022-04-02,utilized
26411,SAN026411,DDO0180,178,1527000,Operations,2022-10-09,2022-11-05,utilized
26412,SAN026412,DDO0180,361,825000,Equipment,2022-07-16,2022-08-23,utilized
26413,SAN026413,DDO0180,416,460000,Operations,2022-12-11,2022-12-16,utilized
26414,SAN026414,DDO0180,354,1918000,Maintenance,2022-09-27,2022-10-21,utilized
26415,SAN026415,DDO0180,354,337000,Operations,2022-02-21,2022-03-30,utilized
26416,SAN026416,DDO0180,178,451000,Construction,2022-12-05,2023-01-07,utilized
26417,SAN026417,DDO0180,287,457000,Training,2022-06-22,2022-07-08,utilized
26418,SAN026418,DDO0180,186,2869000,Construction,2022-10-25,2022-12-01,utilized
26419,SAN026419,DDO0180,354,490000,Infrastructure,2022-08-16,2022-09-16,utilized
26420,SAN026420,DDO0180,416,2138000,Infrastructure,2022-11-14,2022-11-30,utilized
26421,SAN026421,DDO0180,186,66000,Operations,2022-12-05,2023-01-05,utilized
26422,SAN026422,DDO0180,373,2913000,Infrastructure,2022-07-26,2022-08-14,utilized
26423,SAN026423,DDO0180,373,1162000,Procurement,2022-10-14,2022-10-21,utilized
26424,SAN026424,DDO0180,353,3946000,Welfare,2022-10-14,2022-11-07,utilized
26425,SAN026425,DDO0180,178,1200000,Welfare,2022-09-06,2022-09-10,utilized
26426,SAN026426,DDO0180,287,882000,Subsidies,2022-04-02,2022-05-03,utilized
26427,SAN026427,DDO0180,178,1916000,Maintenance,2022-11-09,2022-12-12,utilized
26428,SAN026428,DDO0180,373,441000,Welfare,2022-08-18,2022-09-22,utilized
26429,SAN026429,DDO0180,373,1295000,Equipment,2022-01-22,,paid
26430,SAN026430,DDO0180,159,420000,Training,2022-12-21,2022-12-25,utilized
26431,SAN026431,DDO0180,159,1293000,Infrastructure,2022-10-05,2022-10-23,utilized
26432,SAN026432,DDO0180,361,129000,Training,2022-04-19,2022-05-27,utilized
26433,SAN026433,DDO0180,178,1156000,Welfare,2022-08-02,,paid
26434,SAN026434,DDO0180,3,892000,Procurement,2022-06-11,2022-06-20,utilized
26435,SAN026435,DDO0180,204,1891000,Procurement,2022-01-06,2022-02-07,utilized
26436,SAN026436,DDO0180,353,601000,Subsidies,2022-10-29,2022-11-22,utilized
26437,SAN026437,DDO0180,204,2658000,Training,2022-10-25,2022-11-22,utilized
26438,SAN026438,DDO0180,178,1626000,Subsidies,2022-12-21,2023-01-09,utilized
26439,SAN026439,DDO0180,268,1428000,Maintenance,2022-09-25,2022-10-02,utilized
26440,SAN026440,DDO0180,354,2079000,Procurement,2022-10-25,2022-12-01,utilized
26441,SAN026441,DDO0180,3,3437000,Services,2022-03-31,2022-05-08,utilized
26442,SAN026442,DDO0180,178,282000,Equipment,2022-12-28,2023-01-05,utilized
26443,SAN026443,DDO0180,159,571000,Procurement,2022-10-29,2022-12-05,utilized
26444,SAN026444,DDO0180,178,718000,Services,2022-04-01,2022-04-14,utilized
26445,SAN026445,DDO0180,287,504000,Operations,2022-08-27,2022-09-25,utilized
26446,SAN026446,DDO0180,361,487000,Services,2023-08-08,2023-09-14,utilized
26447,SAN026447,DDO0180,354,2014000,Construction,2023-01-07,2023-01-22,utilized
26448,SAN026448,DDO0180,186,1648000,Training,2023-12-18,2024-01-08,utilized
26449,SAN026449,DDO0180,204,2237000,Maintenance,2023-09-03,2023-09-21,utilized
26450,SAN026450,DDO0180,287,305000,Construction,2023-07-08,2023-07-19,utilized
26451,SAN026451,DDO0180,268,142000,Operations,2023-01-03,2023-01-31,utilized
26452,SAN026452,DDO0180,186,446000,Subsidies,2023-04-02,2023-04-07,utilized
26453,SAN026453,DDO0180,373,1269000,Infrastructure,2023-08-10,2023-09-12,utilized
26454,SAN026454,DDO0180,353,754000,Services,2023-02-14,2023-03-24,utilized
26455,SAN026455,DDO0180,416,2543000,Welfare,2023-04-15,2023-05-20,utilized
26456,SAN026456,DDO0180,354,2200000,Procurement,2023-10-15,,paid
26457,SAN026457,DDO0180,287,226000,Services,2023-04-05,2023-05-11,utilized
26458,SAN026458,DDO0180,287,1532000,Operations,2023-02-08,2023-03-01,utilized
26459,SAN026459,DDO0180,354,468000,Infrastructure,2023-11-15,2023-12-23,utilized
26460,SAN026460,DDO0180,204,2366000,Maintenance,2023-06-22,2023-07-14,utilized
26461,SAN026461,DDO0180,3,1408000,Welfare,2023-11-15,,paid
26462,SAN026462,DDO0180,361,1970000,Infrastructure,2023-04-21,2023-05-13,utilized
26463,SAN026463,DDO0180,353,640000,Maintenance,2023-11-25,2023-12-20,utilized
26464,SAN026464,DDO0180,287,3125000,Operations,2023-07-23,2023-08-18,utilized
26465,SAN026465,DDO0180,416,917000,Construction,2023-05-10,2023-06-10,utilized
26466,SAN026466,DDO0180,361,1586000,Subsidies,2023-11-11,2023-12-10,utilized
26467,SAN026467,DDO0180,178,1507000,Subsidies,2023-08-10,,paid
26468,SAN026468,DDO0180,416,186000,Construction,2023-12-24,2024-01-10,utilized
26469,SAN026469,DDO0180,178,934000,Equipment,2023-04-25,2023-04-29,utilized
26470,SAN026470,DDO0180,416,2910000,Services,2023-06-26,2023-07-14,utilized
26471,SAN026471,DDO0180,354,839000,Training,2023-03-30,2023-04-03,utilized
26472,SAN026472,DDO0180,268,3963000,Equipment,2023-10-24,2023-11-30,utilized
26473,SAN026473,DDO0180,287,2722000,Infrastructure,2023-12-16,2024-01-12,utilized
26474,SAN026474,DDO0180,354,2430000,Welfare,2023-06-21,2023-07-28,utilized
26475,SAN026475,DDO0180,416,1444000,Operations,2023-12-13,,paid
26476,SAN026476,DDO0180,361,2812000,Infrastructure,2023-08-30,2023-10-09,utilized
26477,SAN026477,DDO0180,268,1870000,Operations,2023-06-07,,paid
26478,SAN026478,DDO0180,361,1683000,Training,2023-05-30,2023-06-04,utilized
26479,SAN026479,DDO0180,287,4039000,Maintenance,2023-09-24,2023-10-18,utilized
26480,SAN026480,DDO0180,361,330000,Procurement,2023-05-27,2023-06-07,utilized
26481,SAN026481,DDO0180,353,949000,Welfare,2023-07-26,2023-08-24,utilized
26482,SAN026482,DDO0180,204,1750000,Infrastructure,2023-12-21,2024-01-07,utilized
26483,SAN026483,DDO0180,353,3739000,Construction,2023-12-31,2024-02-02,utilized
26484,SAN026484,DDO0180,178,112000,Procurement,2023-08-05,2023-08-27,utilized
26485,SAN026485,DDO0180,178,3060000,Construction,2023-12-24,2024-01-22,utilized
26486,SAN026486,DDO0180,287,1759000,Welfare,2023-04-09,2023-04-19,utilized
26487,SAN026487,DDO0180,268,2965000,Infrastructure,2023-10-16,2023-11-02,utilized
26488,SAN026488,DDO0180,416,3511000,Subsidies,2023-09-06,2023-09-21,utilized
26489,SAN026489,DDO0180,204,458000,Infrastructure,2023-10-28,2023-12-04,utilized
26490,SAN026490,DDO0180,178,2795000,Procurement,2023-12-11,2024-01-15,utilized
26491,SAN026491,DDO0180,416,889000,Procurement,2023-11-03,,paid
26492,SAN026492,DDO0180,353,497000,Services,2023-11-15,2023-11-28,utilized
26493,SAN026493,DDO0180,268,3727000,Construction,2023-11-06,2023-11-18,utilized
26494,SAN026494,DDO0180,361,1156000,Services,2023-07-28,2023-08-01,utilized
26495,SAN026495,DDO0180,178,2180000,Training,2023-12-17,,paid
26496,SAN026496,DDO0180,159,112000,Construction,2023-10-20,2023-11-07,utilized
26497,SAN026497,DDO0180,361,280000,Services,2023-02-24,2023-04-03,utilized
26498,SAN026498,DDO0180,287,2134000,Welfare,2023-08-29,2023-10-06,utilized
26499,SAN026499,DDO0180,353,3203000,Construction,2023-11-20,2023-12-09,utilized
26500,SAN026500,DDO0180,373,1016000,Training,2023-05-13,2023-05-26,utilized
26501,SAN026501,DDO0180,361,72000,Equipment,2023-01-05,2023-02-07,utilized
26502,SAN026502,DDO0180,373,1254000,Construction,2023-06-09,2023-07-01,utilized
26503,SAN026503,DDO0180,204,283000,Construction,2023-02-17,2023-03-17,utilized
26504,SAN026504,DDO0180,361,1785000,Maintenance,2023-11-17,,paid
26505,SAN026505,DDO0180,353,3094000,Services,2023-08-10,2023-09-02,utilized
26506,SAN026506,DDO0180,204,2894000,Infrastructure,2023-10-25,2023-11-06,utilized
26507,SAN026507,DDO0180,287,1204000,Equipment,2024-08-12,2024-09-15,utilized
26508,SAN026508,DDO0180,159,1945000,Operations,2024-09-24,2024-10-21,utilized
26509,SAN026509,DDO0180,287,1772000,Equipment,2024-04-02,2024-04-16,utilized
26510,SAN026510,DDO0180,287,2416000,Infrastructure,2024-03-04,2024-04-09,utilized
26511,SAN026511,DDO0180,268,387000,Welfare,2024-10-17,2024-11-15,utilized
26512,SAN026512,DDO0180,186,1403000,Equipment,2024-06-27,2024-08-03,utilized
26513,SAN026513,DDO0180,3,2039000,Training,2024-09-13,2024-10-18,utilized
26514,SAN026514,DDO0180,416,1032000,Equipment,2024-12-09,2025-01-01,utilized
26515,SAN026515,DDO0180,354,957000,Construction,2024-10-08,2024-10-28,utilized
26516,SAN026516,DDO0180,361,3281000,Training,2024-12-26,,paid
26517,SAN026517,DDO0180,354,2031000,Procurement,2024-09-12,2024-09-27,utilized
26518,SAN026518,DDO0180,186,702000,Procurement,2024-12-30,2025-01-18,utilized
26519,SAN026519,DDO0180,354,1592000,Maintenance,2024-06-16,2024-06-22,utilized
26520,SAN026520,DDO0180,373,1063000,Operations,2024-08-25,,paid
26521,SAN026521,DDO0180,416,356000,Services,2024-12-29,2025-01-15,utilized
26522,SAN026522,DDO0180,178,2858000,Procurement,2024-11-30,2024-12-18,utilized
26523,SAN026523,DDO0180,287,2349000,Welfare,2024-11-16,2024-12-08,utilized
26524,SAN026524,DDO0180,186,399000,Construction,2024-03-10,2024-03-14,utilized
26525,SAN026525,DDO0180,268,162000,Operations,2024-06-24,2024-06-30,utilized
26526,SAN026526,DDO0180,361,538000,Welfare,2024-11-29,2024-12-15,utilized
26527,SAN026527,DDO0180,416,306000,Subsidies,2024-10-14,2024-10-25,utilized
26528,SAN026528,DDO0180,361,2026000,Welfare,2024-05-22,2024-06-28,utilized
26529,SAN026529,DDO0180,353,3229000,Infrastructure,2024-10-30,2024-11-07,utilized
26530,SAN026530,DDO0180,354,61000,Subsidies,2024-12-01,2024-12-14,utilized
26531,SAN026531,DDO0180,159,2404000,Construction,2024-11-18,2024-12-04,utilized
26532,SAN026532,DDO0180,268,1516000,Construction,2024-11-25,2025-01-01,utilized
26533,SAN026533,DDO0180,159,124000,Infrastructure,2024-02-20,2024-03-04,utilized
26534,SAN026534,DDO0180,268,1510000,Infrastructure,2024-12-28,2025-02-04,utilized
26535,SAN026535,DDO0180,373,1975000,Services,2024-08-12,,paid
26536,SAN026536,DDO0180,287,1151000,Welfare,2024-12-26,2025-02-03,utilized
26537,SAN026537,DDO0180,178,3143000,Subsidies,2024-10-08,2024-11-15,utilized
26538,SAN026538,DDO0180,178,2076000,Construction,2024-11-23,2024-12-18,utilized
26539,SAN026539,DDO0180,159,4026000,Training,2024-06-01,2024-06-06,utilized
26540,SAN026540,DDO0180,159,2988000,Operations,2024-12-15,2025-01-18,utilized
26541,SAN026541,DDO0180,287,1961000,Construction,2024-09-06,2024-09-11,utilized
26542,SAN026542,DDO0180,416,4179000,Services,2024-05-28,2024-06-25,utilized
26543,SAN026543,DDO0181,346,297000,Construction,2022-11-04,,paid
26544,SAN026544,DDO0181,328,1640000,Welfare,2022-04-21,2022-05-30,utilized
26545,SAN026545,DDO0181,20,190000,Maintenance,2022-12-18,2022-12-24,utilized
26546,SAN026546,DDO0181,187,1620000,Construction,2022-11-29,2022-12-18,utilized
26547,SAN026547,DDO0181,478,1358000,Operations,2022-05-09,2022-06-05,utilized
26548,SAN026548,DDO0181,478,2539000,Infrastructure,2022-08-11,2022-09-11,utilized
26549,SAN026549,DDO0181,187,2516000,Welfare,2022-06-23,2022-07-20,utilized
26550,SAN026550,DDO0181,478,2249000,Training,2022-07-27,2022-08-16,utilized
26551,SAN026551,DDO0181,399,2177000,Procurement,2022-06-28,2022-07-26,utilized
26552,SAN026552,DDO0181,20,1801000,Equipment,2022-09-23,2022-10-18,utilized
26553,SAN026553,DDO0181,277,1991000,Construction,2022-02-28,2022-03-15,utilized
26554,SAN026554,DDO0181,328,755000,Construction,2022-03-20,2022-04-09,utilized
26555,SAN026555,DDO0181,478,2476000,Construction,2022-11-15,2022-12-22,utilized
26556,SAN026556,DDO0181,466,2779000,Infrastructure,2022-09-28,,paid
26557,SAN026557,DDO0181,465,3838000,Maintenance,2022-11-11,2022-11-24,utilized
26558,SAN026558,DDO0181,478,1006000,Operations,2022-11-07,2022-12-13,utilized
26559,SAN026559,DDO0181,478,1426000,Subsidies,2022-09-25,2022-10-28,utilized
26560,SAN026560,DDO0181,277,2569000,Equipment,2022-12-26,2023-01-26,utilized
26561,SAN026561,DDO0181,328,455000,Operations,2022-02-19,2022-03-01,utilized
26562,SAN026562,DDO0181,277,1358000,Maintenance,2022-04-21,2022-05-23,utilized
26563,SAN026563,DDO0181,277,3996000,Subsidies,2022-05-24,2022-06-13,utilized
26564,SAN026564,DDO0181,478,422000,Subsidies,2022-09-20,2022-09-25,utilized
26565,SAN026565,DDO0181,187,326000,Maintenance,2022-09-28,2022-10-18,utilized
26566,SAN026566,DDO0181,465,2240000,Services,2022-10-28,2022-11-09,utilized
26567,SAN026567,DDO0181,277,965000,Subsidies,2022-11-15,2022-12-16,utilized
26568,SAN026568,DDO0181,76,110000,Operations,2022-08-12,2022-09-19,utilized
26569,SAN026569,DDO0181,277,329000,Training,2022-04-30,2022-05-26,utilized
26570,SAN026570,DDO0181,76,589000,Operations,2022-01-23,2022-02-23,utilized
26571,SAN026571,DDO0181,20,2727000,Infrastructure,2022-12-04,2022-12-26,utilized
26572,SAN026572,DDO0181,76,453000,Infrastructure,2022-11-05,2022-12-12,utilized
26573,SAN026573,DDO0181,465,610000,Procurement,2022-12-13,2022-12-20,utilized
26574,SAN026574,DDO0181,466,2183000,Procurement,2022-12-09,2022-12-19,utilized
26575,SAN026575,DDO0181,76,1190000,Training,2022-11-01,2022-11-14,utilized
26576,SAN026576,DDO0181,346,845000,Welfare,2022-12-10,2023-01-19,utilized
26577,SAN026577,DDO0181,399,232000,Operations,2022-01-14,2022-02-04,utilized
26578,SAN026578,DDO0181,466,82000,Subsidies,2022-08-06,2022-08-10,utilized
26579,SAN026579,DDO0181,399,2380000,Training,2022-04-10,,paid
26580,SAN026580,DDO0181,465,955000,Training,2022-11-15,2022-11-26,utilized
26581,SAN026581,DDO0181,465,1546000,Infrastructure,2022-09-28,2022-10-17,utilized
26582,SAN026582,DDO0181,346,376000,Welfare,2022-12-12,2023-01-11,utilized
26583,SAN026583,DDO0181,76,900000,Infrastructure,2022-09-12,2022-09-16,utilized
26584,SAN026584,DDO0181,277,2472000,Equipment,2022-10-11,2022-11-12,utilized
26585,SAN026585,DDO0181,478,382000,Subsidies,2022-01-01,2022-01-20,utilized
26586,SAN026586,DDO0181,20,143000,Training,2022-11-19,2022-12-11,utilized
26587,SAN026587,DDO0181,466,1580000,Equipment,2022-09-16,2022-09-30,utilized
26588,SAN026588,DDO0181,20,3493000,Maintenance,2022-12-17,2023-01-07,utilized
26589,SAN026589,DDO0181,20,2781000,Infrastructure,2023-04-25,2023-05-02,utilized
26590,SAN026590,DDO0181,187,2656000,Services,2023-05-03,2023-05-15,utilized
26591,SAN026591,DDO0181,399,2540000,Operations,2023-03-07,2023-03-29,utilized
26592,SAN026592,DDO0181,466,1078000,Training,2023-02-15,2023-03-14,utilized
26593,SAN026593,DDO0181,187,902000,Operations,2023-08-02,2023-08-14,utilized
26594,SAN026594,DDO0181,20,1547000,Operations,2023-11-29,2023-12-05,utilized
26595,SAN026595,DDO0181,20,2951000,Procurement,2023-05-22,2023-05-26,utilized
26596,SAN026596,DDO0181,465,2930000,Operations,2023-09-24,2023-11-01,utilized
26597,SAN026597,DDO0181,187,435000,Services,2023-06-25,2023-08-02,utilized
26598,SAN026598,DDO0181,20,2555000,Welfare,2023-10-10,2023-11-15,utilized
26599,SAN026599,DDO0181,277,542000,Services,2023-12-26,2024-01-24,utilized
26600,SAN026600,DDO0181,466,147000,Operations,2023-07-03,2023-08-08,utilized
26601,SAN026601,DDO0181,20,312000,Infrastructure,2023-04-04,2023-04-21,utilized
26602,SAN026602,DDO0181,328,153000,Equipment,2023-12-11,,paid
26603,SAN026603,DDO0181,466,1516000,Services,2023-07-20,2023-08-27,utilized
26604,SAN026604,DDO0181,478,3361000,Training,2023-09-28,2023-10-21,utilized
26605,SAN026605,DDO0181,76,1984000,Infrastructure,2023-10-11,2023-10-24,utilized
26606,SAN026606,DDO0181,346,791000,Operations,2023-11-17,2023-12-01,utilized
26607,SAN026607,DDO0181,399,1838000,Welfare,2023-03-11,2023-04-10,utilized
26608,SAN026608,DDO0181,328,645000,Training,2023-09-29,2023-10-04,utilized
26609,SAN026609,DDO0181,277,3637000,Infrastructure,2023-10-20,2023-11-09,utilized
26610,SAN026610,DDO0181,346,2248000,Equipment,2023-12-07,2023-12-27,utilized
26611,SAN026611,DDO0181,466,1435000,Equipment,2023-07-12,2023-07-22,utilized
26612,SAN026612,DDO0181,399,4209000,Infrastructure,2023-12-29,2024-01-23,utilized
26613,SAN026613,DDO0181,346,3134000,Procurement,2023-11-05,2023-12-13,utilized
26614,SAN026614,DDO0181,466,1242000,Equipment,2023-08-26,2023-09-29,utilized
26615,SAN026615,DDO0181,465,344000,Subsidies,2023-08-29,2023-09-23,utilized
26616,SAN026616,DDO0181,20,1812000,Infrastructure,2023-10-16,2023-11-14,utilized
26617,SAN026617,DDO0181,187,2320000,Construction,2023-10-02,,paid
26618,SAN026618,DDO0181,328,1435000,Services,2023-08-30,2023-09-26,utilized
26619,SAN026619,DDO0181,465,929000,Subsidies,2023-11-06,2023-11-22,utilized
26620,SAN026620,DDO0181,328,1008000,Training,2023-10-01,2023-10-22,utilized
