alert_id,tx_id,dept_id,alert_type,confidence_score,description,timestamp
1872,23282,29,Phantom Utilization,0.87,Transaction SAN023282 marked paid but no utilization recorded within 30 days.,2023-01-16 00:00:00
1873,23303,29,Phantom Utilization,0.94,Transaction SAN023303 marked paid but no utilization recorded within 30 days.,2023-02-04 00:00:00
1874,23322,29,Phantom Utilization,0.92,Transaction SAN023322 marked paid but no utilization recorded within 30 days.,2024-01-16 00:00:00
1875,23329,29,Phantom Utilization,0.91,Transaction SAN023329 marked paid but no utilization recorded within 30 days.,2023-10-13 00:00:00
1876,23333,29,Phantom Utilization,0.92,Transaction SAN023333 marked paid but no utilization recorded within 30 days.,2023-05-04 00:00:00
1877,23354,29,Phantom Utilization,0.94,Transaction SAN023354 marked paid but no utilization recorded within 30 days.,2024-01-09 00:00:00
1878,23356,29,Phantom Utilization,0.85,Transaction SAN023356 marked paid but no utilization recorded within 30 days.,2023-10-26 00:00:00
1879,23387,29,Phantom Utilization,0.91,Transaction SAN023387 marked paid but no utilization recorded within 30 days.,2024-04-28 00:00:00
1880,23411,29,Phantom Utilization,0.94,Transaction SAN023411 marked paid but no utilization recorded within 30 days.,2022-05-22 00:00:00
1881,23413,29,Phantom Utilization,0.95,Transaction SAN023413 marked paid but no utilization recorded within 30 days.,2023-01-19 00:00:00
1882,23433,29,Phantom Utilization,0.92,Transaction SAN023433 marked paid but no utilization recorded within 30 days.,2022-07-26 00:00:00
1883,23440,29,Phantom Utilization,0.95,Transaction SAN023440 marked paid but no utilization recorded within 30 days.,2022-05-14 00:00:00
1884,23443,29,Phantom Utilization,0.95,Transaction SAN023443 marked paid but no utilization recorded within 30 days.,2023-01-25 00:00:00
1885,23450,29,Phantom Utilization,0.89,Transaction SAN023450 marked paid but no utilization recorded within 30 days.,2022-08-06 00:00:00
1886,23474,29,Phantom Utilization,0.87,Transaction SAN023474 marked paid but no utilization recorded within 30 days.,2024-01-07 00:00:00
1887,23480,29,Phantom Utilization,0.95,Transaction SAN023480 marked paid but no utilization recorded within 30 days.,2023-09-30 00:00:00
1888,23489,29,Phantom Utilization,0.91,Transaction SAN023489 marked paid but no utilization recorded within 30 days.,2024-01-14 00:00:00
1889,23520,29,Phantom Utilization,0.94,Transaction SAN023520 marked paid but no utilization recorded within 30 days.,2024-09-01 00:00:00
1890,23528,29,Phantom Utilization,0.92,Transaction SAN023528 marked paid but no utilization recorded within 30 days.,2024-05-09 00:00:00
1891,23548,30,Phantom Utilization,0.93,Transaction SAN023548 marked paid but no utilization recorded within 30 days.,2023-01-24 00:00:00
1892,23553,30,Phantom Utilization,0.86,Transaction SAN023553 marked paid but no utilization recorded within 30 days.,2022-05-02 00:00:00
1893,23562,30,Phantom Utilization,0.91,Transaction SAN023562 marked paid but no utilization recorded within 30 days.,2022-10-30 00:00:00
1894,23627,30,Phantom Utilization,0.91,Transaction SAN023627 marked paid but no utilization recorded within 30 days.,2023-11-27 00:00:00
1895,23649,30,Phantom Utilization,0.86,Transaction SAN023649 marked paid but no utilization recorded within 30 days.,2024-11-12 00:00:00
1896,23659,30,Phantom Utilization,0.96,Transaction SAN023659 marked paid but no utilization recorded within 30 days.,2024-07-16 00:00:00
1897,23693,30,Phantom Utilization,0.86,Transaction SAN023693 marked paid but no utilization recorded within 30 days.,2022-08-29 00:00:00
1898,23698,30,Phantom Utilization,0.9,Transaction SAN023698 marked paid but no utilization recorded within 30 days.,2022-12-29 00:00:00
1899,23702,30,Phantom Utilization,0.94,Transaction SAN023702 marked paid but no utilization recorded within 30 days.,2022-11-20 00:00:00
1900,23706,30,Phantom Utilization,0.87,Transaction SAN023706 marked paid but no utilization recorded within 30 days.,2023-06-10 00:00:00
1901,23708,30,Phantom Utilization,0.93,Transaction SAN023708 marked paid but no utilization recorded within 30 days.,2024-01-08 00:00:00
1902,23719,30,Phantom Utilization,0.95,Transaction SAN023719 marked paid but no utilization recorded within 30 days.,2023-09-10 00:00:00
1903,23734,30,Phantom Utilization,0.93,Transaction SAN023734 marked paid but no utilization recorded within 30 days.,2024-06-05 00:00:00
1904,23750,30,Phantom Utilization,0.94,Transaction SAN023750 marked paid but no utilization recorded within 30 days.,2024-12-29 00:00:00
1905,23773,30,Phantom Utilization,0.89,Transaction SAN023773 marked paid but no utilization recorded within 30 days.,2024-04-14 00:00:00
1906,23789,30,Phantom Utilization,0.93,Transaction SAN023789 marked paid but no utilization recorded within 30 days.,2024-10-06 00:00:00
1907,23796,30,Phantom Utilization,0.9,Transaction SAN023796 marked paid but no utilization recorded within 30 days.,2024-12-31 00:00:00
1908,23804,30,Phantom Utilization,0.84,Transaction SAN023804 marked paid but no utilization recorded within 30 days.,2022-08-30 00:00:00
1909,23822,30,Phantom Utilization,0.87,Transaction SAN023822 marked paid but no utilization recorded within 30 days.,2022-11-14 00:00:00
1910,23829,30,Phantom Utilization,0.89,Transaction SAN023829 marked paid but no utilization recorded within 30 days.,2023-01-26 00:00:00
1911,23834,30,Phantom Utilization,0.91,Transaction SAN023834 marked paid but no utilization recorded within 30 days.,2022-05-30 00:00:00
1912,23857,30,Phantom Utilization,0.84,Transaction SAN023857 marked paid but no utilization recorded within 30 days.,2022-12-01 00:00:00
1913,23858,30,Phantom Utilization,0.87,Transaction SAN023858 marked paid but no utilization recorded within 30 days.,2022-10-14 00:00:00
1914,23867,30,Phantom Utilization,0.9,Transaction SAN023867 marked paid but no utilization recorded within 30 days.,2023-05-23 00:00:00
1915,23878,30,Phantom Utilization,0.85,Transaction SAN023878 marked paid but no utilization recorded within 30 days.,2024-02-03 00:00:00
1916,23903,30,Phantom Utilization,0.94,Transaction SAN023903 marked paid but no utilization recorded within 30 days.,2023-11-05 00:00:00
1917,23937,30,Phantom Utilization,0.88,Transaction SAN023937 marked paid but no utilization recorded within 30 days.,2025-01-07 00:00:00
1918,23942,30,Phantom Utilization,0.88,Transaction SAN023942 marked paid but no utilization recorded within 30 days.,2024-05-02 00:00:00
1919,23943,30,Phantom Utilization,0.93,Transaction SAN023943 marked paid but no utilization recorded within 30 days.,2025-01-27 00:00:00
1920,23944,30,Phantom Utilization,0.93,Transaction SAN023944 marked paid but no utilization recorded within 30 days.,2024-03-17 00:00:00
1921,23946,30,Phantom Utilization,0.86,Transaction SAN023946 marked paid but no utilization recorded within 30 days.,2024-12-01 00:00:00
1922,23948,30,Phantom Utilization,0.85,Transaction SAN023948 marked paid but no utilization recorded within 30 days.,2024-05-13 00:00:00
1923,23949,30,Phantom Utilization,0.92,Transaction SAN023949 marked paid but no utilization recorded within 30 days.,2025-01-04 00:00:00
1924,23950,30,Phantom Utilization,0.93,Transaction SAN023950 marked paid but no utilization recorded within 30 days.,2024-08-23 00:00:00
1925,23969,30,Phantom Utilization,0.91,Transaction SAN023969 marked paid but no utilization recorded within 30 days.,2023-01-26 00:00:00
1926,23974,30,Phantom Utilization,0.84,Transaction SAN023974 marked paid but no utilization recorded within 30 days.,2022-11-03 00:00:00
1927,23979,30,Phantom Utilization,0.86,Transaction SAN023979 marked paid but no utilization recorded within 30 days.,2022-12-11 00:00:00
1928,24014,30,Phantom Utilization,0.85,Transaction SAN024014 marked paid but no utilization recorded within 30 days.,2023-10-23 00:00:00
1929,24033,30,Phantom Utilization,0.9,Transaction SAN024033 marked paid but no utilization recorded within 30 days.,2023-10-18 00:00:00
1930,24036,30,Phantom Utilization,0.93,Transaction SAN024036 marked paid but no utilization recorded within 30 days.,2023-08-21 00:00:00
1931,24064,30,Phantom Utilization,0.96,Transaction SAN024064 marked paid but no utilization recorded within 30 days.,2024-08-06 00:00:00
1932,24080,30,Phantom Utilization,0.9,Transaction SAN024080 marked paid but no utilization recorded within 30 days.,2025-01-24 00:00:00
1933,24088,30,Phantom Utilization,0.86,Transaction SAN024088 marked paid but no utilization recorded within 30 days.,2025-01-05 00:00:00
1934,24093,30,Phantom Utilization,0.91,Transaction SAN024093 marked paid but no utilization recorded within 30 days.,2024-04-03 00:00:00
1935,24153,30,Phantom Utilization,0.92,Transaction SAN024153 marked paid but no utilization recorded within 30 days.,2022-12-21 00:00:00
1936,24156,30,Phantom Utilization,0.94,Transaction SAN024156 marked paid but no utilization recorded within 30 days.,2022-06-03 00:00:00
1937,24157,30,Phantom Utilization,0.9,Transaction SAN024157 marked paid but no utilization recorded within 30 days.,2022-05-18 00:00:00
1938,24184,30,Phantom Utilization,0.94,Transaction SAN024184 marked paid but no utilization recorded within 30 days.,2024-01-06 00:00:00
1939,24195,30,Phantom Utilization,0.86,Transaction SAN024195 marked paid but no utilization recorded within 30 days.,2023-05-12 00:00:00
1940,24202,30,Phantom Utilization,0.92,Transaction SAN024202 marked paid but no utilization recorded within 30 days.,2023-11-24 00:00:00
1941,24219,30,Phantom Utilization,0.85,Transaction SAN024219 marked paid but no utilization recorded within 30 days.,2024-08-21 00:00:00
1942,24221,30,Phantom Utilization,0.85,Transaction SAN024221 marked paid but no utilization recorded within 30 days.,2024-08-14 00:00:00
1943,24225,30,Phantom Utilization,0.9,Transaction SAN024225 marked paid but no utilization recorded within 30 days.,2024-12-08 00:00:00
1944,24234,30,Phantom Utilization,0.85,Transaction SAN024234 marked paid but no utilization recorded within 30 days.,2024-11-02 00:00:00
1945,24247,30,Phantom Utilization,0.94,Transaction SAN024247 marked paid but no utilization recorded within 30 days.,2025-02-01 00:00:00
1946,24264,30,Phantom Utilization,0.9,Transaction SAN024264 marked paid but no utilization recorded within 30 days.,2022-06-26 00:00:00
1947,24265,30,Phantom Utilization,0.93,Transaction SAN024265 marked paid but no utilization recorded within 30 days.,2022-09-10 00:00:00
1948,24291,30,Phantom Utilization,0.85,Transaction SAN024291 marked paid but no utilization recorded within 30 days.,2022-05-08 00:00:00
1949,24296,30,Phantom Utilization,0.9,Transaction SAN024296 marked paid but no utilization recorded within 30 days.,2023-01-19 00:00:00
1950,24316,30,Phantom Utilization,0.94,Transaction SAN024316 marked paid but no utilization recorded within 30 days.,2024-02-02 00:00:00
1951,24363,30,Phantom Utilization,0.91,Transaction SAN024363 marked paid but no utilization recorded within 30 days.,2024-12-02 00:00:00
1952,24373,30,Phantom Utilization,0.93,Transaction SAN024373 marked paid but no utilization recorded within 30 days.,2024-12-16 00:00:00
1953,24383,30,Phantom Utilization,0.94,Transaction SAN024383 marked paid but no utilization recorded within 30 days.,2024-05-17 00:00:00
1954,24386,30,Phantom Utilization,0.89,Transaction SAN024386 marked paid but no utilization recorded within 30 days.,2024-09-30 00:00:00
1955,24391,30,Phantom Utilization,0.9,Transaction SAN024391 marked paid but no utilization recorded within 30 days.,2024-12-29 00:00:00
1956,24420,31,Phantom Utilization,0.93,Transaction SAN024420 marked paid but no utilization recorded within 30 days.,2022-03-24 00:00:00
1957,24426,31,Phantom Utilization,0.95,Transaction SAN024426 marked paid but no utilization recorded within 30 days.,2022-03-27 00:00:00
1958,24433,31,Phantom Utilization,0.92,Transaction SAN024433 marked paid but no utilization recorded within 30 days.,2022-12-20 00:00:00
1959,24469,31,Phantom Utilization,0.9,Transaction SAN024469 marked paid but no utilization recorded within 30 days.,2023-12-24 00:00:00
1960,24473,31,Phantom Utilization,0.9,Transaction SAN024473 marked paid but no utilization recorded within 30 days.,2023-05-03 00:00:00
1961,24480,31,Phantom Utilization,0.9,Transaction SAN024480 marked paid but no utilization recorded within 30 days.,2023-09-02 00:00:00
1962,24492,31,Phantom Utilization,0.88,Transaction SAN024492 marked paid but no utilization recorded within 30 days.,2024-01-08 00:00:00
1963,24501,31,Phantom Utilization,0.95,Transaction SAN024501 marked paid but no utilization recorded within 30 days.,2023-04-08 00:00:00
1964,24515,31,Phantom Utilization,0.92,Transaction SAN024515 marked paid but no utilization recorded within 30 days.,2023-09-02 00:00:00
1965,24524,31,Phantom Utilization,0.88,Transaction SAN024524 marked paid but no utilization recorded within 30 days.,2023-08-22 00:00:00
1966,24531,31,Phantom Utilization,0.92,Transaction SAN024531 marked paid but no utilization recorded within 30 days.,2025-01-10 00:00:00
1967,24533,31,Phantom Utilization,0.85,Transaction SAN024533 marked paid but no utilization recorded within 30 days.,2024-11-10 00:00:00
1968,24584,31,Phantom Utilization,0.89,Transaction SAN024584 marked paid but no utilization recorded within 30 days.,2022-10-06 00:00:00
1969,24586,31,Phantom Utilization,0.88,Transaction SAN024586 marked paid but no utilization recorded within 30 days.,2022-04-16 00:00:00
1970,24600,31,Phantom Utilization,0.94,Transaction SAN024600 marked paid but no utilization recorded within 30 days.,2022-05-31 00:00:00
1971,24636,31,Phantom Utilization,0.96,Transaction SAN024636 marked paid but no utilization recorded within 30 days.,2023-09-16 00:00:00
1972,24653,31,Phantom Utilization,0.92,Transaction SAN024653 marked paid but no utilization recorded within 30 days.,2023-11-28 00:00:00
1973,24655,31,Phantom Utilization,0.92,Transaction SAN024655 marked paid but no utilization recorded within 30 days.,2023-07-10 00:00:00
1974,24656,31,Phantom Utilization,0.91,Transaction SAN024656 marked paid but no utilization recorded within 30 days.,2023-10-23 00:00:00
1975,24671,31,Phantom Utilization,0.89,Transaction SAN024671 marked paid but no utilization recorded within 30 days.,2024-06-06 00:00:00
1976,24680,31,Phantom Utilization,0.95,Transaction SAN024680 marked paid but no utilization recorded within 30 days.,2024-12-24 00:00:00
1977,24683,31,Phantom Utilization,0.91,Transaction SAN024683 marked paid but no utilization recorded within 30 days.,2024-05-15 00:00:00
1978,24684,31,Phantom Utilization,0.9,Transaction SAN024684 marked paid but no utilization recorded within 30 days.,2025-02-03 00:00:00
1979,24708,31,Phantom Utilization,0.89,Transaction SAN024708 marked paid but no utilization recorded within 30 days.,2024-11-20 00:00:00
